id,name,slug,longitude,latitude,country,info:fr
1932,Nesle—St-Saire,nesle-st-saire,1.497764,49.692863,FR,
1934,St-Aubin-sur-Scie,st-aubin-sur-scie,1.0666670000,49.8666670000,FR,
1936,Longueville-sur-Scie,longueville-sur-scie,1.1000000000,49.8000000000,FR,
1937,Auffay,auffay,1.1000000000,49.7166670000,FR,
1938,St-Victor,st-victor,1.1166670000,49.6666670000,FR,
1939,Osmoy Carrefour,osmoy-carrefour,1.3166670000,49.8000000000,FR,
1940,Bourgtheroulde-Thuit-Hébert,bourgtheroulde-thuit-hebert,0.838271,49.317536,FR,
1941,Glos-Montfort,glos-montfort,0.682838,49.271521,FR,
1942,Brionne,brionne,0.7116597890853882,49.196435582351896,FR,
1943,Vernon,vernon,1.477961,49.091647,FR,
1944,Gaillon—Aubevoye,gaillon-aubevoye,1.352741,49.174644,FR,
1945,St-Pierre-du-Vauvray,st-pierre-du-vauvray,1.2166670000,49.2333330000,FR,
1946,Pont-de-l’Arche,pont-de-larche,1.1666670000,49.3000000000,FR,
1948,Louviers,louviers,1.1666670000,49.2166670000,FR,
1949,Rosny-sur-Seine,rosny-sur-seine,1.6302037239074707,48.99739539415905,FR,
1950,Bonnières,bonnieres,1.4833330000,49.0166670000,FR,
1951,Bures-en-Bray Carrefour,bures-en-bray-carrefour,1.3333330000,49.7833330000,FR,
1952,Dampierre-St-Nicolas Carrefour,dampierre-st-nicolas-carrefour,1.2000000000,49.8666670000,FR,
1953,Eragny—Bazincourt,eragny-bazincourt,1.78079,49.298749,FR,
1954,Mesnières-en-Bray Centre,mesnieres-en-bray-centre,1.3833330000,49.7666670000,FR,
1959,Dracy-St-Loup,dracy-st-loup,4.3333330000,47.0166670000,FR,
1961,Dreux Gare Routière,dreux-gare-routiere,1.3666670000,48.7333330000,FR,
1962,Bretteville—Norrey,bretteville-norrey,-0.512915,49.203293,FR,
1963,Audrieu,audrieu,-0.6000000000,49.2000000000,FR,
1964,Le Molay-Littry,le-molay-littry,-0.8833330000,49.2500000000,FR,
1965,Dourdan,dourdan,2.0166670000,48.5333330000,FR,
1967,Frénouville—Cagny,frenouville-cagny,-0.259707,49.14097,FR,
1968,Moult—Argences,moult-argences,-0.186517,49.111099,FR,
1969,St-Pierre-sur-Dives,st-pierre-sur-dives,-0.0333330000,49.0166670000,FR,
1970,Coulibœuf,couliboeuf,-0.0666670000,48.9333330000,FR,
1971,St-Martin-Valmeroux,st-martin-valmeroux,2.4166670000,45.1166670000,FR,
1972,Le Grand-Jardin,le-grand-jardin,0.227076,49.150598,FR,
1973,Blonville-sur-Mer—Benerville,blonville-sur-mer-benerville,0.035687,49.331452,FR,
1974,Villers-sur-Mer,villers-sur-mer,0.009924,49.315981,FR,
1975,Houlgate,houlgate,-0.07722079753875731,49.30007480119012,FR,
1976,Écouché,ecouche,-0.1333330000,48.7166670000,FR,
1977,Nonant-le-Pin,nonant-le-pin,0.2166670000,48.7000000000,FR,
1978,Le Merlerault,le-merlerault,0.3000000000,48.7000000000,FR,
1979,Ste-Gauburge,ste-gauburge,0.4333330000,48.7000000000,FR,
1980,Rai—Aube,rai-aube,0.578473,48.750083,FR,
1981,L’Aigle,laigle,0.6200945377349854,48.76635183940031,FR,
1982,Sées,sees,0.16617357730865479,48.59990223352594,FR,
1983,Coutances,coutances,-1.4414405822753906,49.042791079324125,FR,
1984,Carantilly—Marigny,carantilly-marigny,-1.245527,49.068104,FR,
1986,Pont-Hébert,pont-hebert,-1.126645803451538,49.16254006512167,FR,
1987,Carentan,carentan,-1.2449312210083008,49.30239050429058,FR,
1989,Valognes,valognes,-1.480001,49.505294,FR,
1990,Orval—Hyenville,orval-hyenville,-1.4666670000,49.0166670000,FR,
1991,Quettreville-sur-Sienne,quettreville-sur-sienne,-1.4666670000,48.9666670000,FR,
1992,St-Planchers,st-planchers,-1.5166670000,48.8166670000,FR,
1993,Villedieu-les-Poêles,villedieu-les-poeles,-1.225427,48.834204,FR,
1994,St-Aubin-des-Bois,st-aubin-des-bois,-1.1333330000,48.8333330000,FR,
1995,Mesnil-Clinchamps,mesnil-clinchamps,-0.9833330000,48.8500000000,FR,
1996,Fromentel,fromentel,-0.270521,48.71,FR,
1997,Bellou-en-Houlme Centre,bellou-en-houlme-centre,-0.4420280000,48.6902950000,FR,
1998,Messei Centre,messei-centre,-0.5373860000,48.7115660000,FR,
2000,Massy,massy,2.2833330000,48.7333330000,FR,
2002,Massy—Palaiseau,massy-palaiseau,2.259636,48.725426,FR,
2004,La Ferté-Macé,la-ferte-mace,-0.3580000000,48.5899930000,FR,
2006,Avranches,avranches,-1.369943618774414,48.69025215381758,FR,
2008,La Ferté-Macé,la-ferte-mace,-0.3580000000,48.5899930000,FR,
2009,La Ferté-Macé Place Neustadt,la-ferte-mace-place-neustadt,-0.366759,48.584205,FR,
2010,Incarville,incarville,1.1833330000,49.2333330000,FR,
2011,Lonlay-le-Tesson,lonlay-le-tesson,-0.3534720000,48.6434720000,FR,
2012,Vern-sur-Seiche,vern-sur-seiche,-1.596664,48.046974,FR,
2013,Bruz,bruz,-1.7517668008804321,48.02859154714837,FR,
2014,Betton,betton,-1.6500000000,48.1833330000,FR,
2015,St-Jacques-de-la-Lande,st-jacques-de-la-lande,-1.7166670000,48.0666670000,FR,
2016,L’Hermitage—Mordelles,lhermitage-mordelles,-1.819003,48.1234,FR,
2017,Montfort-sur-Meu,montfort-sur-meu,-1.9489091634750366,48.13893251591132,FR,
2018,Montauban-de-Bretagne,montauban-de-bretagne,-2.0500000000,48.2000000000,FR,
2019,La Brohinière,la-brohiniere,-2.110451,48.213472,FR,
2020,Breteil,breteil,-1.9000000000,48.1500000000,FR,
2021,Laillé,laille,-1.7201060056686401,47.97804033660744,FR,
2022,Guichen—Bourg-des-Comptes,guichen-bourg-des-comptes,-1.760177,47.935094,FR,
2023,St-Senoux—Pléchâtel,st-senoux-plechatel,-1.76602,47.897852,FR,
2024,Pléchâtel,plechatel,-1.7500000000,47.9000000000,FR,
2025,Messac—Guipry,messac-guipry,-1.818589,47.822343,FR,
2026,Fougeray—Langon,fougeray-langon,-1.85113,47.72988,FR,
2027,Beslé,besle,-1.870268,47.699029,FR,
2028,Massérac,masserac,-1.9166670000,47.6666670000,FR,
2030,St-Armel,st-armel,-1.5949058532714844,48.01444406774933,FR,
2031,Corps-Nuds,corps-nuds,-1.5833330000,47.9833330000,FR,
2032,Janzé,janze,-1.5000000000,47.9666670000,FR,
2033,Le Theil-de-Bretagne,le-theil-de-bretagne,-1.4333330000,47.9166670000,FR,
2034,Retiers,retiers,-1.3833330000,47.9166670000,FR,
2035,Martigné-Ferchaud,martigne-ferchaud,-1.3137942552566528,47.83211809807974,FR,
2037,Pontchaillou,pontchaillou,-1.691356,48.118627,FR,
2038,Chevaigné,chevaigne,-1.6333330000,48.2166670000,FR,
2039,Les Lacs,les-lacs,-1.320821,48.109431,FR,
2040,Châteaubourg,chateaubourg,-1.4048981666564941,48.10620612471249,FR,
2041,Servon,servon,-1.4500000000,48.1166670000,FR,
2042,Noyal—Acigné,noyal-acigne,-1.527815,48.11887,FR,
2046,Quédillac,quedillac,-2.1500000000,48.2500000000,FR,
2047,Caulnes,caulnes,-2.155621647834778,48.284403025876514,FR,
2048,Broons,broons,-2.2356319427490234,48.333273311678596,FR,
2049,Plénée-Jugon,plenee-jugon,-2.4000000000,48.3666670000,FR,
2050,Plestan,plestan,-2.4500000000,48.4166670000,FR,
2051,Yffiniac,yffiniac,-2.654541,48.471481,FR,
2052,La Méaugon,la-meaugon,-2.8333330000,48.5000000000,FR,
2053,Plouvara—Plerneuf,plouvara-plerneuf,-2.893079,48.508723,FR,
2054,Châtelaudren—Plouagat,chatelaudren-plouagat,-2.9833330000,48.5333330000,FR,
2056,Belle-Isle—Bégard,belle-isle-begard,-3.322952,48.593545,FR,
2057,Fresne-St-Mamès,fresne-st-mames,5.8666670000,47.5500000000,FR,
2058,Plounérin,plounerin,-3.5333330000,48.5666670000,FR,
2059,Landébia,landebia,-2.3333330000,48.5166670000,FR,
2060,Plancoët,plancoet,-2.228926420211792,48.52167125305732,FR,
2061,St-Julien,st-julien,-2.8166670000,48.4500000000,FR,
2062,Plaintel,plaintel,-2.8166670000,48.4000000000,FR,
2063,Quintin,quintin,-2.9166670000,48.4000000000,FR,
2064,Dyo,dyo,4.2833330000,46.3500000000,FR,
2065,Le Pas,le-pas,,,FR,
2066,Plœuc—L’Hermitage,ploeuc-lhermitage,-2.825875,48.327545,FR,
2067,Uzel,uzel,,,FR,
2068,La Motte,la-motte,-2.733428478240967,48.23565744369227,FR,
2069,Loudéac Centre,loudeac-centre,-2.7627182006835938,48.180337892604314,FR,
2070,Gourin,gourin,-3.6000000000,48.1333330000,FR,
2071,Carhaix,carhaix,-3.5622310638427734,48.27799507728281,FR,
2073,Pont-Melvez,pont-melvez,-3.3166670000,48.4500000000,FR,
2074,Plougonver,plougonver,-3.3833330000,48.4833330000,FR,
2075,Callac,callac,-3.4197950363159175,48.40615803706587,FR,
2076,Le Pénity,le-penity,-3.47656,48.364159,FR,
2077,Carnoët—Locarn,carnoet-locarn,-3.490888,48.340526,FR,
2078,Coat-Guégan,coat-guegan,-3.274015,48.480299,FR,
2079,Les Mais,les-mais,-3.382308,48.427371,FR,
2080,Kerbiquet,kerbiquet,-3.636451,48.094051,FR,
2081,Port-de-Carhaix,port-de-carhaix,-3.599568,48.236602,FR,
2082,Motreff,motreff,-3.5500000000,48.2000000000,FR,
2083,Gourland,gourland,-3.16707,48.561139,FR,
2084,Trégonneau—Squiffiec,tregonneau-squiffiec,-3.174198,48.624657,FR,
2085,Brélidy—Plouëc,brelidy-plouec,-3.196267,48.669198,FR,
2086,Lancerf,lancerf,-3.118133,48.761868,FR,
2087,Paimpol,paimpol,-3.046088218688965,48.777007776767704,FR,
2088,Frynaudour,frynaudour,-3.128398,48.727763,FR,
2089,Dirinon,dirinon,-4.2666670000,48.4000000000,FR,
2091,Meuse TGV,meuse-tgv,5.270808935165404,48.97869598842097,FR,à 30 km de Verdun et Bar-le-Duc
2092,Pont-de-Buis,pont-de-buis,-4.0833330000,48.2500000000,FR,
2093,Châteaulin,chateaulin,-4.094334,48.201616,FR,
2094,Lorraine TGV,lorraine-tgv,6.169692,48.947406,FR,à 30 km de Metz et Nancy
2096,Le Juch,le-juch,-4.2500000000,48.0666670000,FR,
2097,Bannalec,bannalec,-3.7000000000,47.9333330000,FR,
2099,Kerhuon,kerhuon,-4.4000000000,48.4000000000,FR,
2100,La Forest,la-forest,-4.3166670000,48.4333330000,FR,
2101,La Roche-Maurice,la-roche-maurice,-4.2000000000,48.4666670000,FR,
2102,Landivisiau,landivisiau,-4.052925109863281,48.5156378130935,FR,
2103,Guimiliau,guimiliau,-4.0000000000,48.4833330000,FR,
2104,St-Thégonnec,st-thegonnec,-3.9500000000,48.5166670000,FR,
2105,Pleyber-Christ,pleyber-christ,-3.8666670000,48.5000000000,FR,
2107,Plouigneau,plouigneau,-3.7100690603256226,48.564698177306035,FR,
2109,Ernée,ernee,-0.933619,48.297072,FR,
2111,Roscoff Port de Bloscon,roscoff-port-de-bloscon,-3.967941999435425,48.719122444072696,FR,
2112,Henvic,henvic,-3.9333330000,48.6333330000,FR,
2113,Plouenan—Kerlaudy,plouenan-kerlaudy,-3.971703,48.643876,FR,
2114,St-Pol-de-Léon,st-pol-de-leon,-3.9873504638671875,48.676836261845814,FR,
2115,Roscoff,roscoff,-3.9833593368530273,48.72075397941156,FR,
2116,Kernevel,kernevel,-3.7833330000,47.9500000000,FR,
2117,Scaër,scaer,-3.7000000000,48.0333330000,FR,
2118,St-Étienne,st-etienne,4.399509429931641,45.44348229750384,FR,
2119,St-Étienne Bellevue,st-etienne-bellevue,4.392707347869873,45.41713371236035,FR,
2120,St-Étienne Le Clapier,st-etienne-le-clapier,4.378232,45.437118,FR,
2121,St-Étienne La Terrasse,st-etienne-la-terrasse,4.379562,45.464715,FR,
2122,St-Étienne Châteaucreux,st-etienne-chateaucreux,4.399477243423462,45.44339949510415,FR,
2123,St-Étienne Carnot,st-etienne-carnot,4.385306,45.44688,FR,
2125,Guiscriff,guiscriff,-3.6500000000,48.0500000000,FR,
2126,Roscoff,roscoff,-3.9870930000,48.7238120000,FR,
2127,Argol,argol,-4.316833019256592,48.24601115085295,FR,
2128,Telgruc,telgruc,-4.3550920486450195,48.231433901417205,FR,
2129,Tal-Ar-Groas,tal-ar-groas,-4.418676495552062,48.24838670592557,FR,
2130,Crozon—Morgat,crozon-morgat,-4.492850303649902,48.2479294648027,FR,
2131,Camaret-sur-Mer,camaret-sur-mer,-4.5961480000,48.2749680000,FR,
2132,Echirolles,echirolles,5.718866586685181,45.153156687531016,FR,
2133,Landaul—Mendon,landaul-mendon,-3.086563,47.736271,FR,
2134,Landevant,landevant,-3.1166670000,47.7666670000,FR,
2135,Brandérion,branderion,-3.2000000000,47.7833330000,FR,
2136,Hennebont,hennebont,-3.2857543230056763,47.79899485071827,FR,
2137,Gestel,gestel,-3.4500000000,47.8000000000,FR,
2138,Quimperlé,quimperle,-3.552982807159424,47.86953867386069,FR,
2139,Belz—Ploemel,belz-ploemel,-3.072189,47.652465,FR,
2140,Penthièvre,penthievre,-3.133073,47.558024,FR,
2141,Kerhostin,kerhostin,-3.136363,47.536962,FR,
2142,Quiberon,quiberon,-3.1181752681732173,47.485290830718775,FR,
2143,Pontivy,pontivy,-2.965782880783081,48.06192304752991,FR,
2144,St-Gérand,st-gerand,-2.8833330000,48.1000000000,FR,
2145,Ste-Anne-d’Auray,ste-anne-dauray,-2.9605525732040405,47.67857571853804,FR,
2146,Questembert,questembert,-2.4495863914489746,47.68315889627395,FR,
2147,Malansac,malansac,-2.3000000000,47.6833330000,FR,
2148,Séverac,severac,-2.0722424983978267,47.54931927800045,FR,
2149,St-Gildas-des-Bois,st-gildas-des-bois,-2.043934464454651,47.516490592721055,FR,
2150,Dréfféac,dreffeac,-2.0666670000,47.4666670000,FR,
2151,St-Germain-sur-Ille,st-germain-sur-ille,-1.6593700647354126,48.24889395301306,FR,
2152,St-Médard-sur-Ille,st-medard-sur-ille,-1.6666670000,48.2666670000,FR,
2153,Montreuil-sur-Ille,montreuil-sur-ille,-1.6743206977844236,48.30701897687044,FR,
2154,Dingé,dinge,-1.7166670000,48.3500000000,FR,
2155,Combourg,combourg,-1.727723479270935,48.416188797615135,FR,
2156,Bonnemain,bonnemain,-1.7666670000,48.4666670000,FR,
2157,La Fresnais,la-fresnais,-1.8500000000,48.6000000000,FR,
2158,La Gouesnière—Cancale,la-gouesniere-cancale,-1.905803,48.614418,FR,
2159,Plerguer,plerguer,-1.8500000000,48.5333330000,FR,
2160,Miniac,miniac,-1.9000000000,48.5166670000,FR,
2161,Pleudihen,pleudihen,-1.9666670000,48.5166670000,FR,
2162,La Hisse,la-hisse,-2.003659,48.496129,FR,
2163,Corseul—Languenan,corseul-languenan,-2.141527,48.496111,FR,
2164,Laval Centre,laval-centre,-0.7713925838470459,48.07048017444796,FR,
2165,Montsurs,montsurs,-0.5500000000,48.1333330000,FR,
2166,Neau,neau,-0.4666670000,48.1500000000,FR,
2167,Évron,evron,-0.3969240188598633,48.15563681307041,FR,
2168,Voutré,voutre,-0.292185,48.134044,FR,
2169,Martigné-sur-mayenne Centre,martigne-sur-mayenne-centre,-0.6666670000,48.2000000000,FR,
2170,Commer Centre,commer-centre,-0.6166670000,48.2333330000,FR,
2171,St-Fraimbault-de-Prières Centre,st-fraimbault-de-prieres-centre,-0.5833330000,48.3500000000,FR,
2172,Ambrières,ambrieres,-0.6333330000,48.4000000000,FR,
2173,Le Genest,le-genest,-0.8833330000,48.1000000000,FR,
2174,Port-Brillet,port-brillet,-0.973985195159912,48.11068713707552,FR,
2175,St-Pierre-la-Cour,st-pierre-la-cour,-1.0333330000,48.1166670000,FR,
2178,Bourgneuf-en-Retz Centre,bourgneuf-en-retz-centre,-1.9500000000,47.0500000000,FR,
2179,Chantenay,chantenay,-1.594299,47.197017,FR,
2180,Basse-Indre—St-Herblain,basse-indre-st-herblain,-1.6602927446365356,47.20417589221931,FR,
2181,Thouaré,thouare,-1.441204,47.265119,FR,
2182,Mauves-sur-Loire,mauves-sur-loire,-1.4000000000,47.3000000000,FR,
2183,Le Cellier,le-cellier,-1.3500000000,47.3166670000,FR,
2184,Boussay-la-Bruffière,boussay-la-bruffiere,-1.182809,47.050574,FR,
2185,Oudon,oudon,-1.2833330000,47.3500000000,FR,
2186,Ancenis,ancenis,-1.177886724472046,47.36942271048285,FR,
2187,Bouaye,bouaye,-1.7000000000,47.1500000000,FR,
2188,Port-St-Père St-Mars,port-st-pere-st-mars,-1.739547,47.116429,FR,
2189,Bourgneuf-en-Retz,bourgneuf-en-retz,-1.9500000000,47.0500000000,FR,
2192,Pornic,pornic,-2.097541093826294,47.11457635000373,FR,
2193,Bourgneuf-en-Retz,bourgneuf-en-retz,-1.9500000000,47.0500000000,FR,
2194,Machecoul,machecoul,-1.8227326869964597,46.99048439006509,FR,
2195,Vertou,vertou,-1.477907,47.18605,FR,
2196,La Haie-Fouassière,la-haie-fouassiere,-1.4000000000,47.1500000000,FR,
2197,Le Pallet,le-pallet,-1.3333330000,47.1333330000,FR,
2198,Gorges,gorges,-1.3000000000,47.1000000000,FR,
2199,Bergerac,bergerac,0.48925638198852545,44.85717693727144,FR,
2200,Cugand,cugand,-1.2500000000,47.0666670000,FR,
2201,Montaigu,montaigu,-1.316288709640503,46.983707166807655,FR,
2202,La Croix-de-Méan,la-croix-de-mean,-2.193305,47.300456,FR,
2203,Donges,donges,-2.0753760000,47.3182390000,FR,
2204,Pornichet,pornichet,-2.3445886373519897,47.270537494911174,FR,
2205,Le Pouliguen,le-pouliguen,-2.4331283569335938,47.282547995628576,FR,
2206,Batz-sur-Mer,batz-sur-mer,-2.4789083003997803,47.28096858849457,FR,
2207,Le Croisic,le-croisic,-2.5069212913513184,47.290044077686,FR,
2208,Couëron,coueron,-1.7333330000,47.2166670000,FR,
2209,St-Étienne-de-Montluc,st-etienne-de-montluc,-1.7833330000,47.2666670000,FR,
2210,Cordemais,cordemais,-1.8833330000,47.2833330000,FR,
2211,Besné—Pont-Château,besne-pont-chateau,-2.0833330000,47.4000000000,FR,
2212,Écouflant,ecouflant,-0.5333330000,47.5333330000,FR,
2213,Le Vieux-Briollay,le-vieux-briollay,-0.482918,47.57398,FR,
2214,Tiercé,tierce,-0.469551,47.617586,FR,
2215,Etriché—Châteauneuf,etriche-chateauneuf,-0.460706,47.656887,FR,
2217,Morannes,morannes,-0.41807055473327637,47.739034752848795,FR,
2218,Chalonnes,chalonnes,-0.7430791854858398,47.34333022458405,FR,
2221,Chemillé,chemille,-0.7322430610656738,47.217600605950565,FR,
2222,Savennières-Béhuard,savennieres-behuard,-0.65401,47.381736,FR,
2224,Champtoce-sur-Loire,champtoce-sur-loire,-0.8666670000,47.4166670000,FR,
2225,Ingrandes-sur-Loire,ingrandes-sur-loire,-0.921016,47.405639,FR,
2227,Varades—St-Florent-le-Vieil,varades-st-florent-le-vieil,-1.019709,47.374446,FR,
2228,Château-Gontier,chateau-gontier,-0.9500000000,47.8500000000,FR,
2229,Segré,segre,-0.4500000000,47.7000000000,FR,
2231,L’Île-d’Elle,lile-delle,-0.941512,46.323275,FR,
2232,Châtelaillon,chatelaillon,-1.0908865928649902,46.07833629106095,FR,
2233,Tonnay,tonnay,-0.897896,45.943301,FR,
2234,Surgères,surgeres,-0.7620584964752196,46.11336359497748,FR,
2235,Mauzé,mauze,-0.673760175704956,46.199594401792936,FR,
2236,Prin-Deyrançon,prin-deyrancon,-0.6333330000,46.2166670000,FR,
2237,Épannes,epannes,-0.5833330000,46.2333330000,FR,
2238,Fors,fors,-0.4000000000,46.2333330000,FR,
2239,Marigny,marigny,-0.4166670000,46.2000000000,FR,
2240,Beauvoir-sur-Niort,beauvoir-sur-niort,-0.4666670000,46.1666670000,FR,
2241,Prissé-la-Charrière,prisse-la-charriere,-0.5000000000,46.1500000000,FR,
2242,La Crèche,la-creche,-0.3000000000,46.3666670000,FR,
2243,St-Maixent,st-maixent,-0.20123004913330078,46.40640989896774,FR,
2244,La Mothe-St-Héray,la-mothe-st-heray,-0.1126420497894287,46.36067143443812,FR,
2245,Pamproux,pamproux,-0.0500000000,46.3833330000,FR,
2246,Rouillé,rouille,0.0500000000,46.4166670000,FR,
2247,Lusignan,lusignan,0.1166670000,46.4333330000,FR,
2249,Benet—Riche-Bonne,benet-riche-bonne,-0.592757,46.373362,FR,
2250,St-Martin-de-Fraigneau,st-martin-de-fraigneau,-0.7500000000,46.4333330000,FR,
2253,L’Herbergement—Les-Brouzils,lherbergement-les-brouzils,-1.371232,46.906917,FR,
2254,Belleville-sur-Vie,belleville-sur-vie,-1.4347028732299802,46.78824837870082,FR,
2255,Versonnex,versonnex,6.095834970474243,46.30108001775652,FR,
2256,Prévessin Mairie,prevessin-mairie,6.0833330000,46.2500000000,FR,
2259,Nalliers Centre,nalliers-centre,-1.0333330000,46.4666670000,FR,
2260,La Chaize-le-Vicomte,la-chaize-le-vicomte,-1.3000000000,46.6666670000,FR,
2261,Fougeré,fougere,-1.2333330000,46.6500000000,FR,
2262,Bournezeau,bournezeau,-1.1666670000,46.6333330000,FR,
2263,Chantonnay,chantonnay,-1.0500000000,46.6833330000,FR,
2264,Les Clouzeaux,les-clouzeaux,-1.5166670000,46.6166670000,FR,
2265,La Mothe-Achard,la-mothe-achard,-1.6596221923828125,46.60686491187382,FR,
2266,Olonne-sur-Mer,olonne-sur-mer,-1.7833330000,46.5333330000,FR,
2267,Soullans Centre,soullans-centre,,,FR,
2268,Torfou,torfou,-1.091802,47.032497,FR,
2270,Noirterre,noirterre,-0.4000000000,46.8666670000,FR,
2271,Cerizay,cerizay,-0.6666670000,46.8166670000,FR,
2272,St-Mesmin-le-Vieux,st-mesmin-le-vieux,,,FR,
2273,Pouzauges,pouzauges,-0.8333330000,46.7833330000,FR,
2275,Chavagnes-les-Redoux,chavagnes-les-redoux,-0.9000000000,46.7166670000,FR,
2278,Brion-près-Thouet,brion-pres-thouet,-0.1833330000,47.0500000000,FR,
2279,Montreuil-Bellay,montreuil-bellay,-0.1500000000,47.1333330000,FR,
2280,Eurville Mairie,eurville-mairie,5.0333330000,48.5833330000,FR,
2282,Vivy Centre,vivy-centre,-0.059086,47.324763,FR,
2283,Vernantes Centre,vernantes-centre,0.052533745765686035,47.39358127232468,FR,
2286,Longue Centre,longue-centre,-0.1166670000,47.3833330000,FR,
2287,Bauge,bauge,-0.1000000000,47.5500000000,FR,
2288,La Bohalle,la-bohalle,-0.4000000000,47.4166670000,FR,
2289,Les Rosiers-sur-Loire,les-rosiers-sur-loire,-0.22047758102416992,47.36257740705761,FR,
2290,La Ménitré,la-menitre,-0.27618706226348877,47.39744866512633,FR,
2291,St-Mathurin,st-mathurin,-0.3166670000,47.4166670000,FR,
2292,Chiche,chiche,-0.3666670000,46.8000000000,FR,
2293,Mouzeuil-St-Martin,mouzeuil-st-martin,-0.9666670000,46.4666670000,FR,
2296,Bords,bords,-0.8000000000,45.9000000000,FR,
2297,St-Savinien-sur-Charente,st-savinien-sur-charente,-0.677687,45.875953,FR,
2298,Taillebourg,taillebourg,-0.64511,45.830576,FR,
2299,Pons,pons,-0.5500000000,45.5833330000,FR,
2300,Clion-sur-Seugne,clion-sur-seugne,-0.50211,45.478558,FR,
2301,Jonzac,jonzac,-0.4416525363922119,45.43873225428931,FR,
2302,Fontaines-d’Ozillac,fontaines-dozillac,-0.38359880447387695,45.387178748844136,FR,
2303,Montendre,montendre,-0.39617300033569336,45.28052596820598,FR,
2304,Bussac-Forêt,bussac-foret,-0.3682,45.2119,FR,
2305,St-Mariens—St-Yzan,st-mariens-st-yzan,-0.391489,45.139476,FR,
2306,Cavignac,cavignac,-0.3833330000,45.1000000000,FR,
2307,Gauriaguet,gauriaguet,-0.4000000000,45.0333330000,FR,
2308,Aubie—St-Antoine,aubie-st-antoine,-0.419823,45.015083,FR,
2309,St-André-de-Cubzac,st-andre-de-cubzac,-0.4403972625732422,44.99107985991532,FR,
2310,Villeneuve-la-Comtesse,villeneuve-la-comtesse,-0.513032,46.09867,FR,
2311,Cubzac-les-Ponts,cubzac-les-ponts,-0.4500000000,44.9666670000,FR,
2312,Nancy,nancy,6.174434423446655,48.68918269690642,FR,
2313,La Grave-d’Ambarès,la-grave-dambares,-0.477048,44.93579,FR,
2314,Ste-Eulalie—Carbon-Blanc,ste-eulalie-carbon-blanc,-0.493741,44.897864,FR,
2315,Loulay,loulay,-0.5000000000,46.0500000000,FR,
2316,St-Hilaire—Brizambourg,st-hilaire-brizambourg,-0.534633,45.850082,FR,
2317,St-Jean-d’Angély,st-jean-dangely,-0.5103707313537598,45.94255573048781,FR,
2318,Jarnac-Charente,jarnac-charente,-0.1777660846710205,45.67117154038404,FR,
2319,Châteauneuf-sur-Charente,chateauneuf-sur-charente,-0.0500000000,45.6000000000,FR,
2320,Barbézieux,barbezieux,-0.1333330000,45.4500000000,FR,
2321,Saujon,saujon,-0.9300130605697631,45.66651193258001,FR,
2324,L’Habitarelle,lhabitarelle,3.769473,44.573228,FR,
2325,Larroque,larroque,1.9500000000,44.5166670000,FR,
2326,Asasp,asasp,-0.6166670000,43.1166670000,FR,
2328,Bidos,bidos,-0.6049000000,43.1784000000,FR,
2329,St-Pierre-du-Mont,st-pierre-du-mont,-0.5218510000,43.8845320000,FR,
2330,Baladou,baladou,1.5666670000,44.9166670000,FR,
2331,Somport,somport,-0.54631,42.789201,FR,
2334,Ayron,ayron,0.0666670000,46.6666670000,FR,
2335,Angerville,angerville,2.0000000000,48.3166670000,FR,
2339,Cercottes,cercottes,1.8833330000,47.9833330000,FR,
2340,Chevilly,chevilly,1.8833330000,48.0333330000,FR,
2341,Artenay,artenay,1.883329153060913,48.080860099164866,FR,
2342,Château-Gaillard,chateau-gaillard,1.912697,48.141442,FR,
2343,Épinal,epinal,6.441614627838135,48.17800568058464,FR,
2344,Toury,toury,1.939701,48.193507,FR,
2345,Boisseaux,boisseaux,1.9858646392822266,48.25644133812459,FR,
2346,Angerville,angerville,2.0000000000,48.3166670000,FR,
2347,La Ferté-St-Aubin,la-ferte-st-aubin,1.9322848320007324,47.720943021405056,FR,
2348,Lamotte-Beuvron,lamotte-beuvron,2.022932767868042,47.60190588084909,FR,
2349,Nouan-le-Fuzelier,nouan-le-fuzelier,2.0331037044525146,47.53378036911572,FR,
2351,Theillay,theillay,2.044173,47.313958,FR,
2354,Epuisay,epuisay,0.9333330000,47.9000000000,FR,
2355,Monnerville,monnerville,2.0500000000,48.3500000000,FR,
2358,Guillerval,guillerval,2.1000000000,48.3666670000,FR,
2362,Monnerville,monnerville,2.0500000000,48.3500000000,FR,
2363,Guillerval,guillerval,2.1000000000,48.3666670000,FR,
2369,Brétigny,bretigny,2.3166670000,48.6166670000,FR,
2388,Auneau,auneau,1.7666670000,48.4500000000,FR,
2390,Voves,voves,1.621968,48.275039,FR,
2391,Bonneval,bonneval,1.4000000000,48.1833330000,FR,
2394,Err,err,2.0292305946350098,42.4427976546067,FR,
2406,Vendôme—Villiers-sur-Loir,vendome-villiers-sur-loir,1.067873239517212,47.80215498881091,FR,
2407,Montbazon,montbazon,0.7166670000,47.2833330000,FR,
2408,Veigné,veigne,0.734976,47.291404,FR,
2409,Esvres-sur-Indre,esvres-sur-indre,0.78171,47.284015,FR,
2410,Cormery,cormery,0.8500000000,47.2666670000,FR,
2411,Courçay—Tauxigny,courcay-tauxigny,0.867854,47.237819,FR,
2412,Reignac,reignac,0.9014153480529785,47.21783379570381,FR,
2413,Loches,loches,1.0007214546203613,47.13046170053461,FR,
