name,howbig,latitude,longitude,postalCode,city,department,region
Dégagnac,c,44.6534974, 1.3400861,46340,Dégagnac,Lot,Midi-Pyrénées
Labège Village,c,43.5305367, 1.5329207,31670,Labège,Haute-Garonne,Midi-Pyrénées
Labège Innopole,c,43.5473613, 1.5129784,31670,Labège,Haute-Garonne,Midi-Pyrénées
Route de Launaguet,c,43.6354791, 1.439154,31140,Toulouse,Haute-Garonne,Midi-Pyrénées
Colomiers Lycée International,b,43.6163055, 1.3141157,31770,Colomiers,Haute-Garonne,Midi-Pyrénées
Montrabé,c,43.6450204, 1.5240482,31850,Montrabé,Haute-Garonne,Midi-Pyrénées
Pibrac,b,43.621364, 1.289237,31820,Pibrac,Haute-Garonne,Midi-Pyrénées
Brax - Léguevin,b,43.614887, 1.236922,31490,Brax,Haute-Garonne,Midi-Pyrénées
Auch,b,43.647488, 0.596661,32000,Auch,Gers,Midi-Pyrénées
Escalquens,c,43.5170958, 1.5422774,31750,Escalquens,Haute-Garonne,Midi-Pyrénées
Dieupentale,c,43.8654687, 1.2760011,82170,Dieupentale,Tarn-et-Garonne,Midi-Pyrénées
Ax-les-Thermes,c,42.7247967, 1.8332516,9110,Ax-les-Thermes,Ariège,Midi-Pyrénées
Porté-Puymorens,c,42.539136, 1.8248462,66760,Porté-Puymorens,Pyrénées-Orientales,Languedoc-Roussillon
Colomiers,b,43.603734, 1.334221,31770,Colomiers,Haute-Garonne,Midi-Pyrénées
Lavilledieu,c,44.0355186, 1.2149646,82290,Ville-Dieu-du-Temple,Tarn-et-Garonne,Midi-Pyrénées
Auterive,b,43.348993, 1.468831,31190,Auterive,Haute-Garonne,Midi-Pyrénées
Cintegabelle,c,43.3054202, 1.5204268,31550,Cintegabelle,Haute-Garonne,Midi-Pyrénées
Saint-Gaudens,b,43.105034, 0.729104,31800,Saint-Gaudens,Haute-Garonne,Midi-Pyrénées
Saint-Martory,c,43.1385721, 0.934859,31360,Saint-Martory,Haute-Garonne,Midi-Pyrénées
Toulouse Matabiau,a,43.611206, 1.453616,31500,Toulouse,Haute-Garonne,Midi-Pyrénées
Felletin,c,45.8864021, 2.169543,23500,Felletin,Creuse,Limousin
Busseau sur Creuse,c,46.1230257, 2.0229244,23150,Ahun,Creuse,Limousin
Marsac,c,46.0941348, 1.585556,23210,Marsac,Creuse,Limousin
Lothiers,c,46.6946801, 1.5629763,36350,Tendu,Indre,Centre
Neuvy-Pailloux,c,46.883564, 1.8642473,36100,Neuvy-Pailloux,Indre,Centre
Issoudun,b,46.948763, 1.985834,36100,Issoudun,Indre,Centre
Châteauroux,a,46.809737, 1.699536,36000,Châteauroux,Indre,Centre
Villefranche-du-Périgord,c,44.6270124, 1.0490908,24550,Villefranche-du-Périgord,Dordogne,Aquitaine
Saint-Cyprien,c,44.8632733, 1.0434666,24220,Saint-Cyprien,Dordogne,Aquitaine
Mauzens-et-Miremont,c,44.9768912, 0.9571897,24260,Mauzens-et-Miremont,Dordogne,Aquitaine
Milhac-d'Auberoche,c,45.1290571, 0.9180406,24330,Milhac-d'Auberoche,Dordogne,Aquitaine
Marsac,c,45.1860541, 0.6626174,24430,,,
Thiviers,b,45.418965, 0.921348,24800,Thiviers,Dordogne,Aquitaine
Varetz,c,45.1911631, 1.4472859,19240,Varetz,Corrèze,Limousin
Saint-Denis-lès-Martel,c,44.9459316, 1.6663378,46600,Saint-Denis-lès-Martel,Lot,Midi-Pyrénées
Aubazines - Saint-Hilaire,c,45.1816781, 1.6412346,19190,Saint-Hilaire-Peyroux,Corrèze,Limousin
Condat - Le Lardin,c,45.1267128, 1.2267493,24570,Lardin-Saint-Lazare,Dordogne,Aquitaine
Souillac,b,44.902127, 1.466605,46200,Souillac,Lot,Midi-Pyrénées
Jassonneix,c,45.5434698, 2.1393366,19250,Meymac,Corrèze,Limousin
Exideuil,c,45.8863256, 0.6666933,16150,Exideuil,Charente,Poitou-Charentes
Chabanais,c,45.8726435, 0.716894,16150,Chabanais,Charente,Poitou-Charentes
La Meyze,c,45.6212964, 1.2123135,87800,Meyze,Haute-Vienne,Limousin
Saint-Victurnien,c,45.8765887, 1.0095737,87420,Saint-Victurnien,Haute-Vienne,Limousin
L'Aiguille,c,45.7783702, 1.2049024,87110,Bosmie-l'Aiguille,Haute-Vienne,Limousin
Bersac,c,46.0837459, 1.4321682,87370,Bersac-sur-Rivalier,Haute-Vienne,Limousin
Ambazac,c,45.9529056, 1.406501,87240,Ambazac,Haute-Vienne,Limousin
Lacelle,c,45.6412701, 1.8264798,19170,Lacelle,Corrèze,Limousin
Saint-Priest-Taurion,c,45.8872383, 1.4002297,87480,Saint-Priest-Taurion,Haute-Vienne,Limousin
Erdre-Active,c,47.2830678, -1.5446088,44240,Chapelle-sur-Erdre,Loire-Atlantique,Pays de la Loire
Marmande,b,44.503019, 0.168044,47200,Marmande,Lot-et-Garonne,Aquitaine
Monsempron-Libos,c,44.486631, 0.9412277,47500,Monsempron-Libos,Lot-et-Garonne,Aquitaine
Laroque,c,44.2875163, 0.7497189,47340,Laroque-Timbaut,Lot-et-Garonne,Aquitaine
Saint-Sulpice - Izon,c,44.9142742, -0.392135,33450,Saint-Sulpice-et-Cameyrac,Gironde,Aquitaine
Vayres,c,44.89717, -0.31686,33870,Vayres,Gironde,Aquitaine
Saint-Aigulin - La Roche-Chalais,c,45.1573163, -0.0189768,17360,Saint-Aigulin,Charente-Maritime,Poitou-Charentes
Mauzac,c,44.8558291, 0.7899658,24150,Mauzac-et-Grand-Castang,Dordogne,Aquitaine
Lamonzie-Saint-Martin,c,44.8450247, 0.3854609,24680,Lamonzie-Saint-Martin,Dordogne,Aquitaine
Sainte-Foy-la-Grande,b,44.836886, 0.221519,33220,Sainte-Foy-la-Grande,Gironde,Aquitaine
Ruelle,c,45.6764185, 0.2213325,16600,Ruelle-sur-Touvre,Charente,Poitou-Charentes
Caudrot,c,44.5801152, -0.1452784,33490,Caudrot,Gironde,Aquitaine
Saint-Macaire,c,44.5686216, -0.2270601,33490,Saint-Macaire,Gironde,Aquitaine
Langon,b,44.555448, -0.25554,33210,Langon,Gironde,Aquitaine
Cadaujac,c,44.7520628, -0.5376186,33140,Cadaujac,Gironde,Aquitaine
Arcachon,b,44.659009, -1.16523,33120,Arcachon,Gironde,Aquitaine
La Hume,b,44.639879, -1.116,33470,Gujan-Mestras,Gironde,Aquitaine
Gujan-Mestras,b,44.640454, -1.06906,33470,Gujan-Mestras,Gironde,Aquitaine
Cenon,c,44.8563465, -0.5336487,33150,Cenon,Gironde,Aquitaine
Caudéran Mérignac,c,44.84288, -0.6274337,33700,Bordeaux,Gironde,Aquitaine
Moulis - Listrac,c,45.0840273, -0.7447365,33480,Moulis-en-Médoc,Gironde,Aquitaine
Ludon,c,44.9744015, -0.6118009,33290,Ludon-Médoc,Gironde,Aquitaine
Arenc Euroméditerranée,c,43.3132339, 5.3676221,13007,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Luçay-le-Mâle,c,47.1329836, 1.4358257,36360,Luçay-le-Mâle,Indre,Centre
La Gauterie,c,47.1398181, 1.4915354,36600,Veuil,Indre,Centre
Urçay,c,46.6295123, 2.5865708,18200,Perche,Cher,Centre
Saint-Amand-Montrond - Orval,c,46.7265409, 2.4859441,18200,Orval,Cher,Centre
Chabris,c,47.2549836, 1.6459424,36210,Chabris,Indre,Centre
Selles-Saint-Denis,c,47.3883857, 1.9222038,41300,Selles-Saint-Denis,Loir-et-Cher,Centre
Marmagne,c,47.1001505, 2.2819971,18500,Marmagne,Cher,Centre
Romorantin Blanc Argent,c,47.3554468, 1.7390137,41200,Romorantin-Lanthenay,Loir-et-Cher,Centre
Vierzon,a,47.226497, 2.059822,18100,Vierzon,Cher,Centre
Saint-Saviol,c,46.1470046, 0.2179,86400,Saint-Saviol,Vienne,Poitou-Charentes
Épanvilliers,c,46.2254951, 0.2357576,86510,Blanzay,Vienne,Poitou-Charentes
Jaunay-Clan,c,46.682044, 0.3816535,86130,Jaunay-Clan,Vienne,Poitou-Charentes
Nerpuy,c,46.7834177, 0.5256884,86630,Châtellerault,Vienne,Poitou-Charentes
Chenonceaux,c,47.330554, 1.0661,37150,Chenonceaux,Indre-et-Loire,Centre
Mer,b,47.70586, 1.506373,41500,Mer,Loir-et-Cher,Centre
Beaugency,b,47.778365, 1.625938,45190,Beaugency,Loiret,Centre
Meung-sur-Loire,b,47.829926, 1.691928,45130,Meung-sur-Loire,Loiret,Centre
Joué-lès-Tours,c,47.3541741, 0.6675586,37300,Joué-lès-Tours,Indre-et-Loire,Centre
Savonnières,c,47.3605797, 0.5441817,37510,Savonnières,Indre-et-Loire,Centre
Ballan,c,47.3369919, 0.6188975,37510,Ballan-Miré,Indre-et-Loire,Centre
Saint-Antoine-du-Rocher,c,47.503839, 0.6164676,37360,Saint-Antoine-du-Rocher,Indre-et-Loire,Centre
Montlouis,c,47.3915307, 0.8173987,37270,Montlouis-sur-Loire,Indre-et-Loire,Centre
Moissac,c,44.1024178, 1.077345,82200,Moissac,Tarn-et-Garonne,Midi-Pyrénées
Mérenvielle,c,43.6365051, 1.1503303,31530,Mérenvielle,Haute-Garonne,Midi-Pyrénées
L'Isle-Jourdain,b,43.617185, 1.089829,32600,Isle-Jourdain,Gers,Midi-Pyrénées
Gimont Cahuzac,c,43.6330525, 0.8676246,32200,Gimont,Gers,Midi-Pyrénées
Aubiet,c,43.6502068, 0.7891179,32270,Aubiet,Gers,Midi-Pyrénées
Lacourtensourt,c,43.6638838, 1.4138687,31200,Toulouse,Haute-Garonne,Midi-Pyrénées
Venerque - Le Vernet,b,43.433361, 1.426079,31810,Vernet,Haute-Garonne,Midi-Pyrénées
Le Vernet d'Ariège,c,43.1894138, 1.6116214,9700,Vernet,Ariège,Midi-Pyrénées
Lycée Henri Sellier,b,48.91646, 2.51504,93190,Livry-Gargan,Seine-Saint-Denis,Île-de-France
Planès,c,42.5009185, 2.1369269,66210,Planès,Pyrénées-Orientales,Languedoc-Roussillon
Thuès Carença,c,42.5229486, 2.2227279,66360,Thuès-Entre-Valls,Pyrénées-Orientales,Languedoc-Roussillon
Olette - Canaveilles les Bains,c,42.55472, 2.2719309,66360,Olette,Pyrénées-Orientales,Languedoc-Roussillon
Joncet,c,42.5615245, 2.3111464,66193,Serdinya,Pyrénées-Orientales,Languedoc-Roussillon
Rivesaltes,c,42.7664405, 2.86789,66600,Rivesaltes,Pyrénées-Orientales,Languedoc-Roussillon
Salses,c,42.8356091, 2.9174466,66600,Salses-le-Château,Pyrénées-Orientales,Languedoc-Roussillon
Aumont-Aubrac,c,44.7181699, 3.2835489,48130,Aumont-Aubrac,Lozère,Languedoc-Roussillon
Lunas,c,43.7095814, 3.1948986,34650,Lunas,Hérault,Languedoc-Roussillon
Montpaon,c,43.8685236, 3.1097221,12540,Fondamente,Aveyron,Midi-Pyrénées
Port-la-Nouvelle,c,43.0199342, 3.0388188,11210,Port-la-Nouvelle,Aude,Languedoc-Roussillon
Alès,b,44.127825, 4.084948,30100,Alès,Gard,Languedoc-Roussillon
Chamborigaud,c,44.3002429, 3.9793332,30530,Chamborigaud,Gard,Languedoc-Roussillon
Uchaud,c,43.7583991, 4.2683101,30620,Uchaud,Gard,Languedoc-Roussillon
Villeneuve-lès-Maguelone,c,43.5438231, 3.849917,34750,Villeneuve-lès-Maguelone,Hérault,Languedoc-Roussillon
Saint-Aunès,c,43.6354383, 3.9628994,34130,Saint-Aunès,Hérault,Languedoc-Roussillon
Valergues - Lansargues,c,43.672678, 4.0601085,34130,Valergues,Hérault,Languedoc-Roussillon
Carpentras,c,44.0499488, 5.044141,84000,Carpentras,Vaucluse,Provence-Alpes-Côte d'Azur
Saint-Saturnin-lès-Avignon,c,43.9531783, 4.9352794,84450,Saint-Saturnin-lès-Avignon,Vaucluse,Provence-Alpes-Côte d'Azur
Montfavet,c,43.932635, 4.873943,84140,Avignon,Vaucluse,Provence-Alpes-Côte d'Azur
Montélimar,a,44.559079, 4.744792,26200,Montélimar,Drôme,Rhône-Alpes
Mont-Dauphin - Guillestre,c,44.6746283, 6.6156027,5600,Eygliers,Hautes-Alpes,Provence-Alpes-Côte d'Azur
Gap,b,44.563693, 6.085638,5000,Gap,Hautes-Alpes,Provence-Alpes-Côte d'Azur
Lyon Saint-Exupéry TGV,a,45.721109, 5.074969,69125,Colombier-Saugnieu,Rhône,Rhône-Alpes
Luc-en-Diois,c,44.6136615, 5.4546227,26310,Luc-en-Diois,Drôme,Rhône-Alpes
Loriol,c,44.7544973, 4.8171679,26270,Loriol-sur-Drôme,Drôme,Rhône-Alpes
L'Isle-d'Abeau,b,45.607645, 5.21969,38080,Isle-d'Abeau,Isère,Rhône-Alpes
Ranguin,c,43.5691636, 6.9693134,6400,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Cannes,a,43.553839, 7.019682,6400,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Anthéor Cap Roux,c,43.4349641, 6.8921036,83530,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur
Saint-Raphaël Valescure,a,43.42356, 6.769083,83700,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur
Fréjus - Saint-Raphael Autotrain,c,43.4288632, 6.7551022,83700,Fréjus,Var,Provence-Alpes-Côte d'Azur
Tende,c,44.089922, 7.5941608,6430,Tende,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Saint-Dalmas de Tende,c,44.05582, 7.5834505,6430,Tende,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
L'Escarène,c,43.8397674, 7.3517085,6440,Escarène,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
La Trinité Victor,c,43.7427854, 7.3114604,6340,Trinité,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Menton Garavan,b,43.785202, 7.517297,6500,Menton,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Èze,c,43.7221842, 7.3568031,6360,Èze,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Cros de Cagnes,b,43.660465, 7.167111,6800,Cagnes-sur-Mer,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Nice Saint Roch,c,43.715342, 7.286869,6300,Nice,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
Hyères,b,43.108867, 6.124223,83400,Hyères,Var,Provence-Alpes-Côte d'Azur
Les Arcs - Draguignan,a,43.455524, 6.482498,83460,Arcs,Var,Provence-Alpes-Côte d'Azur
Gonfaron,c,43.3171516, 6.2817644,83590,Gonfaron,Var,Provence-Alpes-Côte d'Azur
Niolon,c,43.340223, 5.2569415,13016,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
La Redonne Ensuès,c,43.33447, 5.1975675,13820,Ensuès-la-Redonne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Sausset-les-Pins,b,43.332864, 5.110001,13960,Sausset-les-Pins,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Rognac,b,43.4866, 5.230666,13340,Rognac,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Sainte-Marthe en Provence,c,43.3392414, 5.390412,13014,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Aix-en-Provence,b,43.522912, 5.445345,13100,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Meyrargues,c,43.6440076, 5.5395738,13650,Meyrargues,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Pontcharra sur Bréda,b,45.434151, 6.007917,38530,Pontcharra,Isère,Rhône-Alpes
Goncelin,b,45.341941, 5.974136,38570,Goncelin,Isère,Rhône-Alpes
Moirans,b,45.322185, 5.581915,38430,Moirans,Isère,Rhône-Alpes
Montroc le Planet,c,45.996415, 6.9345425,74660,Chamonix-Mont-Blanc,Haute-Savoie,Rhône-Alpes
Argentière,c,45.9819438, 6.9264844,74400,Chamonix-Mont-Blanc,Haute-Savoie,Rhône-Alpes
Les Praz de Chamonix,c,45.9394594, 6.888753,74400,Chamonix-Mont-Blanc,Haute-Savoie,Rhône-Alpes
Les Bossons,c,45.9067455, 6.8391969,74400,Chamonix-Mont-Blanc,Haute-Savoie,Rhône-Alpes
Viaduc sainte-Marie,c,45.897096, 6.7850134,74310,Houches,Haute-Savoie,Rhône-Alpes
Sallanches - Combloux - Megève,b,45.935702, 6.636431,74700,Sallanches,Haute-Savoie,Rhône-Alpes
Cluses,b,46.061447, 6.582663,74300,Cluses,Haute-Savoie,Rhône-Alpes
Saint-Pierre-en-Faucigny,c,46.0593442, 6.3757533,74800,Saint-Pierre-en-Faucigny,Haute-Savoie,Rhône-Alpes
Albens,c,45.785946, 5.9483418,73410,Albens,Savoie,Rhône-Alpes
Machilly,c,46.2512825, 6.3282335,74140,Machilly,Haute-Savoie,Rhône-Alpes
Saint-Julien-en-Genevois,c,46.142044, 6.0855358,74160,Saint-Julien-en-Genevois,Haute-Savoie,Rhône-Alpes
Pougny - Chancy,c,46.1446674, 5.9613614,1550,Pougny,Ain,Rhône-Alpes
Oyonnax,b,46.259742, 5.653338,1100,Oyonnax,Ain,Rhône-Alpes
Villereversure,c,46.1944145, 5.3977089,1250,Villereversure,Ain,Rhône-Alpes
Bourg-Saint-Maurice,a,45.619036, 6.771273,73700,Bourg-Saint-Maurice,Savoie,Rhône-Alpes
Notre-Dame de Briançon,c,45.5393185, 6.4687785,73260,Léchère,Savoie,Rhône-Alpes
Albertville,b,45.672977, 6.383167,73200,Albertville,Savoie,Rhône-Alpes
Frontenex,c,45.6305461, 6.3140556,73460,Frontenex,Savoie,Rhône-Alpes
Saint-Béron - La Bridoire,c,45.5038935, 5.7319345,73520,Saint-Béron,Savoie,Rhône-Alpes
Aiguebelle,c,45.5437225, 6.3067175,73220,Aiguebelle,Savoie,Rhône-Alpes
Chamousset,c,45.5575744, 6.2067432,73390,Chamousset,Savoie,Rhône-Alpes
Montmélian,b,45.503059, 6.043289,73800,Montmélian,Savoie,Rhône-Alpes
Aix-les-Bains le Revard,a,45.688161, 5.909371,73100,Aix-les-Bains,Savoie,Rhône-Alpes
Culoz,b,45.843264, 5.778784,1350,Culoz,Ain,Rhône-Alpes
Chambéry - Challes-les-Eaux,a,45.571302, 5.919547,73010,Chambéry,Savoie,Rhône-Alpes
Lavoûte-sur-Loire,c,45.1214503, 3.9054101,43800,Lavoûte-sur-Loire,Haute-Loire,Auvergne
Monistrol-d'Allier,c,44.9696648, 3.6500424,43580,Monistrol-d'Allier,Haute-Loire,Auvergne
Saint-Georges-d'Aurac,c,45.1605341, 3.4947035,43230,Paulhaguet,Haute-Loire,Auvergne
Brioude,c,45.3006493, 3.3786344,43100,Brioude,Haute-Loire,Auvergne
Les Martres-de-Veyre,b,45.688155, 3.193228,63730,Martres-de-Veyre,Puy-de-Dôme,Auvergne
Sarliève - Cournon,c,45.7387697, 3.1681196,63800,Cournon-d'Auvergne,Puy-de-Dôme,Auvergne
Pontmort,c,45.939486, 3.1601248,63200,Pessat-Villeneuve,Puy-de-Dôme,Auvergne
Gannat,c,46.0975964, 3.2047514,3800,Gannat,Allier,Auvergne
Saint-Fons,c,45.7058114, 4.8525663,69190,Saint-Fons,Rhône,Rhône-Alpes
Saint-Étienne Carnot,b,45.446976, 4.385317,42000,Saint-Étienne,Loire,Rhône-Alpes
Saint-Jodard,c,45.8857125, 4.125231,42590,Saint-Jodard,Loire,Rhône-Alpes
Bas - Monistrol,b,45.297596, 4.139602,43120,Bas-en-Basset,Haute-Loire,Auvergne
Fraisses - Unieux,c,45.3948228, 4.2610375,42490,Fraisses,Loire,Rhône-Alpes
Firminy,b,45.391625,4.28643,42700,Firminy,Loire,Rhône-Alpes
Vert Galant,b,48.94467, 2.5667,93420,Villepinte,Seine-Saint-Denis,Île-de-France
Sevran - Livry,b,48.93601, 2.53484,93270,Sevran,Seine-Saint-Denis,Île-de-France
Aulnay-sous-Bois,b,48.93179, 2.49431,93600,Aulnay-sous-Bois,Seine-Saint-Denis,Île-de-France
Schopperten,c,48.9456499, 7.055779,67260,Schopperten,Bas-Rhin,Alsace
Bourg-Bruche,c,48.3598566, 7.1371919,67420,Bourg-Bruche,Bas-Rhin,Alsace
Mullerhof,c,48.52451, 7.3119577,67280,Urmatt,Bas-Rhin,Alsace
Gresswiller,b,48.53334, 7.42468,67190,Gresswiller,Bas-Rhin,Alsace
Mutzig,b,48.5337753, 7.4621581,67190,Mutzig,Bas-Rhin,Alsace
Barr,b,48.4032933, 7.4565189,67140,Barr,Bas-Rhin,Alsace
Dambach-la-Ville,c,48.3216345, 7.4355565,67650,Dambach-la-Ville,Bas-Rhin,Alsace
Scherwiller,c,48.2869344, 7.4301867,67750,Scherwiller,Bas-Rhin,Alsace
Erstein,b,48.4229857, 7.6387869,67150,Erstein,Bas-Rhin,Alsace
Hoerdt,b,48.7029518, 7.7794059,67720,Hœrdt,Bas-Rhin,Alsace
Bischwiller,b,48.765753, 7.8516536,67240,Bischwiller,Bas-Rhin,Alsace
Marienthal,c,48.781863, 7.8231894,67500,Haguenau,Bas-Rhin,Alsace
Wissembourg,b,49.0318895, 7.9501435,67160,Wissembourg,Bas-Rhin,Alsace
Soultz-sous-Forêts,b,48.9347687, 7.8827184,67250,Soultz-sous-Forêts,Bas-Rhin,Alsace
Hoelschloch,c,48.9163252, 7.8314949,67250,Surbourg,Bas-Rhin,Alsace
Obermodern,b,48.8426083, 7.547015,67330,Obermodern-Zutzendorf,Bas-Rhin,Alsace
Roeschwoog,c,48.8334661, 8.0298738,67480,Rœschwoog,Bas-Rhin,Alsace
Herrlisheim,b,48.7279056, 7.9102594,67850,Herrlisheim,Bas-Rhin,Alsace
Gambsheim,b,48.6948699, 7.8791884,67760,Gambsheim,Bas-Rhin,Alsace
Fegersheim - Lipsheim,b,48.4905892, 7.6724806,67640,Lipsheim,Bas-Rhin,Alsace
Steinbourg,c,48.7635292, 7.416299,67790,Steinbourg,Bas-Rhin,Alsace
Hochfelden,b,48.7554199, 7.572355,67270,Hochfelden,Bas-Rhin,Alsace
Schwindratzheim,c,48.7536468, 7.6005468,67270,Schwindratzheim,Bas-Rhin,Alsace
Casino Lacroix Laval,c,45.7878115, 4.7309383,69260,Tour-de-Salvagny,Rhône,Rhône-Alpes
Audun-le-Roman,c,49.36682, 5.89139,54560,Audun-le-Roman,Meurthe-et-Moselle,Lorraine
Longwy,b,49.5129923, 5.7696358,54400,Longwy,Meurthe-et-Moselle,Lorraine
Rohrbach-lès-Bitche,c,49.05535, 7.26433,57410,Rohrbach-lès-Bitche,Moselle,Lorraine
Woelfling-lès-Sarreguemines,c,49.094747, 7.190609,57200,Wœlfling-lès-Sarreguemines,Moselle,Lorraine
Herbitzheim,c,49.0138973, 7.0801596,67260,Herbitzheim,Bas-Rhin,Alsace
Rémelfing,c,49.091627, 7.0915336,57200,Rémelfing,Moselle,Lorraine
Hundling,c,49.1066949, 6.9775394,57990,Hundling,Moselle,Lorraine
Farébersviller,c,49.1181603, 6.8618926,57450,Farébersviller,Moselle,Lorraine
Bouzonville,c,49.2899739, 6.5293736,57320,Bouzonville,Moselle,Lorraine
Morhange,b,48.9366239, 6.6590266,57340,Morhange,Moselle,Lorraine
Rémilly,b,49.0140249, 6.3950968,57580,Rémilly,Moselle,Lorraine
Metz Nord,c,49.13673, 6.16791,57000,Rombas,Moselle,Lorraine
Joeuf,c,49.2250083, 6.0177021,54240,Jœuf,Meurthe-et-Moselle,Lorraine
Koenigsmacker,c,49.3965538, 6.2735503,57110,Kœnigsmacker,Moselle,Lorraine
Freistroff,c,49.2780593, 6.4926709,57320,Freistroff,Moselle,Lorraine
Metzervisse,c,49.3179579, 6.2838554,57940,Metzervisse,Moselle,Lorraine
Ronchamp,c,47.6990308, 6.6232791,70250,Ronchamp,Haute-Saône,Franche-Comté
Vesoul,b,47.6177734, 6.151926,70000,Vesoul,Haute-Saône,Franche-Comté
L'Isle-sur-le-Doubs,b,47.4473777, 6.5812614,25250,Isle-sur-le-Doubs,Doubs,Franche-Comté
Chèvremont,c,47.6216292, 6.9214733,90340,Chèvremont,Territoire de Belfort,Franche-Comté
Trois Chênes,c,47.6480822, 6.8462281,90000,Belfort,Territoire de Belfort,Franche-Comté
Merxheim,c,47.9126413, 7.3022795,68500,Merxheim,Haut-Rhin,Alsace
Staffelfelden,c,47.8279612, 7.2651657,68850,Staffelfelden,Haut-Rhin,Alsace
Munster,b,48.0383438, 7.1341728,68140,Munster,Haut-Rhin,Alsace
Altkirch,b,47.6270174, 7.2392493,68130,Altkirch,Haut-Rhin,Alsace
Colmar,a,48.073201, 7.346967,68000,Colmar,Haut-Rhin,Alsace
Saint-Gilles Lycée Haut-Rhin,c,48.0758611, 7.2609746,68920,Wintzenheim,Haut-Rhin,Alsace
Graffenwald,c,47.7808232, 7.2247908,68700,Wittelsheim,Haut-Rhin,Alsace
Hasenrain,c,47.736281, 7.3313559,68100,Mulhouse,Haut-Rhin,Alsace
Nançois - Tronville,c,48.7180423, 5.2912016,55500,Nançois-sur-Ornain,Meuse,Lorraine
Bar-le-Duc,b,48.773308, 5.166822,55000,Bar-le-Duc,Meuse,Lorraine
Mourmelon-le-Petit,c,49.1313076, 4.3180982,51400,Mourmelon-le-Petit,Marne,Champagne-Ardenne
Rethel,b,49.504393, 4.369566,8300,Rethel,Ardennes,Champagne-Ardenne
Poix-Terron,c,49.6500011, 4.6365346,8430,Poix-Terron,Ardennes,Champagne-Ardenne
Haybes,c,50.0116888, 4.7045378,8170,Haybes,Ardennes,Champagne-Ardenne
Deville,c,49.8796028, 4.7072062,8800,Deville,Ardennes,Champagne-Ardenne
Aguilcourt - Variscourt,c,49.408017, 3.973137,2190,Variscourt,Aisne,Picardie
Ay,c,49.0487318, 4.0015644,51160,Ay,Marne,Champagne-Ardenne
Bazoches,c,49.30518, 3.6163588,2220,Bazoches-sur-Vesles,Aisne,Picardie
Breuil - Romain,c,49.3084141, 3.7665322,51140,Breuil,Marne,Champagne-Ardenne
Reims,a,49.258978, 4.024435,51100,Reims,Marne,Champagne-Ardenne
La Plaine Stade de France - Saint-Denis - Aubervilliers,b,48.91839, 2.36257,93200,Saint-Denis,Seine-Saint-Denis,Île-de-France
Meuse TGV,a,48.978549, 5.270954,55220,Trois-Domaines,Meuse,Lorraine
Saint-Nabord,c,48.0461722, 6.5818945,88200,Saint-Nabord,Vosges,Lorraine
Pouxeux,c,48.1039421, 6.5810266,88550,Pouxeux,Vosges,Lorraine
Provenchères-sur-Fave,c,48.3046291, 7.0854904,88490,Provenchères-sur-Fave,Vosges,Lorraine
Hymont - Mattaincourt,c,48.2708192, 6.1402129,88500,Hymont,Vosges,Lorraine
Poussay,c,48.3227513, 6.1264359,88500,Poussay,Vosges,Lorraine
Bruyères,c,48.204895, 6.7187638,88600,Bruyères,Vosges,Lorraine
Xertigny,c,48.0530255, 6.3767687,88220,Xertigny,Vosges,Lorraine
Vincey,c,48.3436471, 6.3355129,88450,Vincey,Vosges,Lorraine
Charmes,b,48.378483, 6.301537,88130,Charmes,Vosges,Lorraine
Merrey,c,48.0540899, 5.5949561,52240,Merrey,Haute-Marne,Champagne-Ardenne
Bologne,c,48.1986877, 5.1342228,52310,Bologne,Haute-Marne,Champagne-Ardenne
Lorraine TGV,a,48.947773, 6.169838,57420,Louvigny,Moselle,Lorraine
Langres,c,47.8769474, 5.3444064,52200,Langres,Haute-Marne,Champagne-Ardenne
Pont-à-Mousson,b,48.90058, 6.050842,54700,Pont-à-Mousson,Meurthe-et-Moselle,Lorraine
Praye sous Vaudémont,c,48.4327891, 6.1006981,54116,Flin,Meurthe-et-Moselle,Lorraine
Vézelise,c,48.4805518, 6.1006508,54330,Vézelise,Meurthe-et-Moselle,Lorraine
